Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,INSDC_center_alias,AssemblyName,sex,Description,dangling_references (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE
ERR988514,WGS,PRJEB10532,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-09-17,2018-11-16,ERX1069772,Illumina HiSeq 2500,838-64_Y1_accuprime_LigA_6M,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-22T00:00:00Z,SAMEA3514287,ERP011795,838-64_NB46,ERC000011,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,ERS821436,ERS821436,838-64_NB46,101,606000000,261760628,,,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia",,,
ERR988515,WGS,PRJEB10532,SAMEA3514285,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-09-17,2018-11-16,ERX1069773,Illumina HiSeq 2500,CDM4_D2_gold_LigA_6M,SINGLE,RANDOM,GENOMIC,Hippidion saldiasi,ILLUMINA,2015-09-22T00:00:00Z,SAMEA3514285,ERP011795,CDM4,ERC000011,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,ERS821434,ERS821434,CDM4,101,606000000,258634232,,,,"CGG_1_017438 CDM4 Hippidion saldiasi Cueva del Milodón Magallanes\, Southern Chile",,,
ERR988516,WGS,PRJEB10532,SAMEA3514286,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-09-17,2018-11-16,ERX1069774,Illumina HiSeq 2500,715-660_S1_gold_LigA_6M,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-22T00:00:00Z,SAMEA3514286,ERP011795,715-660_NB18,ERC000011,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,ERS821435,ERS821435,715-660_NB18,101,420251001,179129525,,,,CGG_1_017010 715-660 Equus caballus Botay Northern Kazakhstan,,,
ERR988518,WGS,PRJEB10532,SAMEA3514285,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-09-17,2018-11-16,ERX1069776,Illumina HiSeq 2500,CDM4_S1_gold_LigB_6M,SINGLE,RANDOM,GENOMIC,Hippidion saldiasi,ILLUMINA,2015-09-22T00:00:00Z,SAMEA3514285,ERP011795,CDM4,ERC000011,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,ERS821434,ERS821434,CDM4,101,606000000,269939153,,,,"CGG_1_017438 CDM4 Hippidion saldiasi Cueva del Milodón Magallanes\, Southern Chile",,,
ERR2887853,WGS,PRJEB29661,SAMEA5079157,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2892778,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5079157,ERP111980,Iceland_NEG_01,ERC000011,University of Oslo,2018-11-16T17:02:58Z,2018-11-10T21:21:06Z,public,ERS2890517,ERS2890517,Genetic sex-determination of ancient horse remains,252,178614828,66925060,CEES,,,,,,
ERR2887854,WGS,PRJEB29661,SAMEA5079158,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2892779,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5079158,ERP111980,Iceland_NEG_02,ERC000011,University of Oslo,2018-11-16T17:03:00Z,2018-11-10T21:21:06Z,public,ERS2890518,ERS2890518,Genetic sex-determination of ancient horse remains,252,6967548,2754186,CEES,,,,,,
ERR2887855,WGS,PRJEB29661,SAMEA5079159,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2892780,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5079159,ERP111980,Iceland_NEG_03,ERC000011,University of Oslo,2018-11-16T17:03:33Z,2018-11-10T21:21:06Z,public,ERS2890519,ERS2890519,Genetic sex-determination of ancient horse remains,252,60882696,25641508,CEES,,,,,,
ERR2749093,WGS,PRJEB28294,SAMEA4844373,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762147,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844373,ERP110480,Iceland_HB_01,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664231,ERS2664231,Genetic sex-determination of ancient horse remains,252,1810975068,619638877,CEES,,,,,,
ERR2749094,WGS,PRJEB28294,SAMEA4844374,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762148,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844374,ERP110480,Iceland_HB_02,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664232,ERS2664232,Genetic sex-determination of ancient horse remains,252,770956956,273394870,CEES,,,,,,
ERR2749095,WGS,PRJEB28294,SAMEA4844375,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762149,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844375,ERP110480,Iceland_HB_03,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664233,ERS2664233,Genetic sex-determination of ancient horse remains,252,1601036388,553594294,CEES,,,,,,
ERR2749096,WGS,PRJEB28294,SAMEA4844376,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762150,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844376,ERP110480,Iceland_HB_04,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664234,ERS2664234,Genetic sex-determination of ancient horse remains,252,761148864,280932830,CEES,,,,,,
ERR2749097,WGS,PRJEB28294,SAMEA4844377,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762151,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844377,ERP110480,Iceland_HB_05,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664235,ERS2664235,Genetic sex-determination of ancient horse remains,252,723285360,264578862,CEES,,,,,,
ERR2749098,WGS,PRJEB28294,SAMEA4844378,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762152,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844378,ERP110480,Iceland_HB_06,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664236,ERS2664236,Genetic sex-determination of ancient horse remains,252,663670476,247278625,CEES,,,,,,
ERR2749099,WGS,PRJEB28294,SAMEA4844379,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762153,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844379,ERP110480,Iceland_HB_07,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664237,ERS2664237,Genetic sex-determination of ancient horse remains,252,840244608,314909522,CEES,,,,,,
ERR2749100,WGS,PRJEB28294,SAMEA4844380,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762154,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844380,ERP110480,Iceland_HB_08,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664238,ERS2664238,Genetic sex-determination of ancient horse remains,252,760967676,281462775,CEES,,,,,,
ERR2749101,WGS,PRJEB28294,SAMEA4844381,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762155,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844381,ERP110480,Iceland_HB_09,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664239,ERS2664239,Genetic sex-determination of ancient horse remains,252,782391960,285218289,CEES,,,,,,
ERR2749102,WGS,PRJEB28294,SAMEA4844382,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762156,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844382,ERP110480,Iceland_HB_10,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664240,ERS2664240,Genetic sex-determination of ancient horse remains,252,1050386652,388041687,CEES,,,,,,
ERR2749103,WGS,PRJEB28294,SAMEA4844383,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762157,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844383,ERP110480,Iceland_HB_11,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664241,ERS2664241,Genetic sex-determination of ancient horse remains,252,645187788,238655667,CEES,,,,,,
ERR2749104,WGS,PRJEB28294,SAMEA4844384,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762158,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844384,ERP110480,Iceland_HB_12,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664242,ERS2664242,Genetic sex-determination of ancient horse remains,252,555310476,203933588,CEES,,,,,,
ERR2749105,WGS,PRJEB28294,SAMEA4844385,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762159,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844385,ERP110480,Iceland_HB_13,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664243,ERS2664243,Genetic sex-determination of ancient horse remains,252,794976588,293937218,CEES,,,,,,
ERR2749106,WGS,PRJEB28294,SAMEA4844386,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762160,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844386,ERP110480,Iceland_HB_14,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664244,ERS2664244,Genetic sex-determination of ancient horse remains,252,605090052,222790735,CEES,,,,,,
ERR2749107,WGS,PRJEB28294,SAMEA4844387,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762161,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844387,ERP110480,Iceland_HB_15,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664245,ERS2664245,Genetic sex-determination of ancient horse remains,252,91940688,34166359,CEES,,,,,,
ERR2749108,WGS,PRJEB28294,SAMEA4844388,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762162,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844388,ERP110480,Iceland_HB_16,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664246,ERS2664246,Genetic sex-determination of ancient horse remains,252,53101440,19914215,CEES,,,,,,
ERR2749109,WGS,PRJEB28294,SAMEA4844389,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762163,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844389,ERP110480,Iceland_HB_17,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664247,ERS2664247,Genetic sex-determination of ancient horse remains,252,105155316,39408176,CEES,,,,,,
ERR2749110,WGS,PRJEB28294,SAMEA4844390,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762164,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844390,ERP110480,Iceland_HB_18,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664248,ERS2664248,Genetic sex-determination of ancient horse remains,252,44950248,16756397,CEES,,,,,,
ERR2749111,WGS,PRJEB28294,SAMEA4844391,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762165,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844391,ERP110480,Iceland_HB_19,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:23Z,public,ERS2664249,ERS2664249,Genetic sex-determination of ancient horse remains,252,794797164,292883733,CEES,,,,,,
ERR2749112,WGS,PRJEB28294,SAMEA4844392,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762166,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844392,ERP110480,Iceland_HB_20,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:24Z,public,ERS2664250,ERS2664250,Genetic sex-determination of ancient horse remains,252,584117856,218096712,CEES,,,,,,
ERR2749113,WGS,PRJEB28294,SAMEA4844393,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762167,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844393,ERP110480,Iceland_HB_21,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:24Z,public,ERS2664251,ERS2664251,Genetic sex-determination of ancient horse remains,252,624472632,230921544,CEES,,,,,,
ERR2749114,WGS,PRJEB28294,SAMEA4844394,UNIVERSITY OF OSLO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2018-11-16,2018-11-16,ERX2762168,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2018-11-23T00:00:00Z,SAMEA4844394,ERP110480,Iceland_HB_22,ERC000011,University of Oslo,2018-11-16T17:03:30Z,2018-08-21T10:08:24Z,public,ERS2664252,ERS2664252,Genetic sex-determination of ancient horse remains,252,1480932684,557571426,CEES,,,,,,
ERR1414109,Targeted-Capture,PRJEB13983,SAMEA3986273,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484894,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986273,ERP015571,CGG1017079,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157383,ERS1157383,Arz1 (57.5%),,,,,,,,,,
ERR1414110,Targeted-Capture,PRJEB13983,SAMEA3986273,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484895,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986273,ERP015571,CGG1017079,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157383,ERS1157383,Arz1 (57.5%),,,,,,,,,,
ERR1414111,Targeted-Capture,PRJEB13983,SAMEA3986273,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484896,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986273,ERP015571,CGG1017079,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157383,ERS1157383,Arz1 (57.5%),,,,,,,,,,
ERR1414112,Targeted-Capture,PRJEB13983,SAMEA3986273,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484897,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986273,ERP015571,CGG1017079,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157383,ERS1157383,Arz1 (57.5%),,,,,,,,,,
ERR1414113,WGS,PRJEB13983,SAMEA3986273,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484898,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986273,ERP015571,CGG1017079,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157383,ERS1157383,Arz1 (57.5%),,,,,,,,,,
ERR1414114,OTHER,PRJEB13983,SAMEA3986273,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484899,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986273,ERP015571,CGG1017079,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157383,ERS1157383,Arz1 (57.5%),,,,,,,,,,
ERR1414115,Targeted-Capture,PRJEB13983,SAMEA3986272,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484900,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986272,ERP015571,CGG1017088,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157382,ERS1157382,Arz2 (32.2%),,,,,,,,,,
ERR1414116,Targeted-Capture,PRJEB13983,SAMEA3986272,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484901,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986272,ERP015571,CGG1017088,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157382,ERS1157382,Arz2 (32.2%),,,,,,,,,,
ERR1414117,Targeted-Capture,PRJEB13983,SAMEA3986272,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484902,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986272,ERP015571,CGG1017088,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157382,ERS1157382,Arz2 (32.2%),,,,,,,,,,
ERR1414118,Targeted-Capture,PRJEB13983,SAMEA3986272,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484903,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986272,ERP015571,CGG1017088,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157382,ERS1157382,Arz2 (32.2%),,,,,,,,,,
ERR1414119,OTHER,PRJEB13983,SAMEA3986272,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484904,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986272,ERP015571,CGG1017088,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157382,ERS1157382,Arz2 (32.2%),,,,,,,,,,
ERR1414120,WGS,PRJEB13983,SAMEA3986272,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484905,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986272,ERP015571,CGG1017088,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157382,ERS1157382,Arz2 (32.2%),,,,,,,,,,
ERR1414121,Targeted-Capture,PRJEB13983,SAMEA3986269,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484906,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986269,ERP015571,CGG1017002,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157379,ERS1157379,NewBotai10 (2.5%),,,,,,,,,,
ERR1414122,Targeted-Capture,PRJEB13983,SAMEA3986269,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484907,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986269,ERP015571,CGG1017002,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157379,ERS1157379,NewBotai10 (2.5%),,,,,,,,,,
ERR1414123,Targeted-Capture,PRJEB13983,SAMEA3986269,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF ",public,bam,ena,ena,2016-10-07,2018-11-16,ERX1484908,Illumina HiSeq 2500,unspecified,SINGLE,Hybrid Selection,GENOMIC,Equus caballus,ILLUMINA,2016-10-09T00:00:00Z,SAMEA3986269,ERP015571,CGG1017002,ERC000011,"CENTRE FOR GEOGENETICS, NATURAL HISTORY MUSEUM OF DENMARK",2016-10-07T17:01:33Z,2016-05-11T16:09:13Z,public,ERS1157379,ERS1157379,NewBotai10 (2.5%),,,,,,,,,,
