kingdom,phylum,class,order,family,genus,species,rank,count,taxid,rank_count,rel_abundance
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium mantenii,species,2,560555,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium marseillense,species,1,701042,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium noviomagense,species,2,459858,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium paragordonae,species,2,1389713,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium parmense,species,1,185642,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium seoulense,species,1,386911,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. DL90,species,2,2487344,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. JS623,species,4,212767,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. MS1601,species,3,1936029,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. PYR15,species,1,2051552,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. YC-RL4,species,2,1682113,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium stomatepiae,species,2,470076,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,[Mycobacterium] stephanolepidis,species,1,1520670,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,species,13,36809,29615474,4.38959714100811e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacillus,Mycolicibacillus koreensis,species,10,1069220,29615474,3.37661318539085e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter,Mycolicibacter hiberniae,species,1,29314,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter,Mycolicibacter sinensis,species,1,875328,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium aichiense,species,1,1799,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium arabiense,species,4,1286181,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium aurum,species,6,1791,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium boenickei,species,2,146017,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium celeriflavum,species,18,1249101,29615474,6.07790373370354e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium chitae,species,3,1792,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium chubuense,species,4,710421,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium confluentis,species,10,28047,29615474,3.37661318539085e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium duvalii,species,2,39688,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium fallax,species,1,1793,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium fortuitum,species,1,1766,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium gadium,species,1,1794,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium gilvum,species,1,1804,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium goodii,species,2,134601,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium hassiacum,species,2,1122247,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium helvum,species,1,1534349,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium mageritense,species,1,53462,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium moriokaense,species,3,39691,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium parafortuitum,species,1,39692,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium phocaicum,species,12,319706,29615474,4.05193582246902e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium psychrotolerans,species,1,216929,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium rhodesiae,species,1,710685,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium rutilum,species,3,370526,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium sarraceniae,species,3,1534348,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis,species,15,1772,29615474,5.06491977808628e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium vanbaalenii,species,2,350058,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia asteroides,species,12,1824,29615474,4.05193582246902e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia brasiliensis,species,5,37326,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia cyriacigeorgica,species,5,135487,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia farcinica,species,7,37329,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia mangyaensis,species,2,2213200,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia otitidiscaviarum,species,2,1823,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia seriolae,species,5,37332,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia sp. CFHS0054,species,1,2382165,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia terpenica,species,1,455432,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus biphenylivorans,species,2,1500843,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus coprophilus,species,2,38310,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus fascians,species,3,1051973,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus hoagii,species,2,43767,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus opacus,species,4,632772,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus pyridinivorans,species,1,103816,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus rhodochrous,species,3,1829,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus ruber,species,1,1830,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. 008,species,1,1723645,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. ABRD24,species,2,2507582,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. B7740,species,6,1564114,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. BH4,species,1,1807790,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. MTM3W5.2,species,2,1805827,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PBTS 1,species,5,1653478,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PBTS 2,species,2,1653479,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. S2-17,species,1,1990687,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. SGAir0479,species,1,2567884,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. WMMA185,species,1,679318,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. X156,species,16,2499145,29615474,5.40258109662537e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Segniliparaceae,Segniliparus,Segniliparus rotundus,species,5,640132,29615474,1.68830659269543e-07
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella,Tsukamurella paurometabola,species,2,2061,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella,Tsukamurella tyrosinosolvens,species,2,57704,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Candidatus Frankia meridionalis,species,2,2714109,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia alni,species,1,326424,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia casuarinae,species,1,106370,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia inefficax,species,1,298654,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia sp. QA3,species,1,710111,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus obscurus,species,1,526225,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Stackebrandtia,Stackebrandtia nassauensis,species,1,446470,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Jiangellales,Jiangellaceae,Jiangella,Jiangella alkaliphila,species,2,419479,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,Kineococcus radiotolerans,species,3,266940,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae,species,4,471853,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Miniimonas,Miniimonas sp. S16,species,4,2171623,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,Georgenia sp. Z294,species,9,2585135,29615474,3.03895186685177e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,Georgenia sp. Z443,species,23,2589797,29615474,7.76621032639896e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,Georgenia sp. ZLJ0423,species,14,2483799,29615474,4.72725845954719e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium aurantiacum,species,23,273384,29615474,7.76621032639896e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium linens,species,18,1703,29615474,6.07790373370354e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium sandarakinum,species,4,629680,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium siliguriense,species,3,1136497,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium sp. CS2,species,10,2575923,29615474,3.37661318539085e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas fimi,species,1,1708,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas flavigena,species,2,446466,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas gilvus,species,7,593907,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas shaoxiangyii,species,13,2566013,29615474,4.38959714100811e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. H30R-01,species,20,2704467,29615474,6.75322637078171e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. JZ18,species,2,2654191,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. PSBB021,species,1,2003551,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. Y8,species,1,2591145,29615474,3.37661318539085e-08
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Oerskovia,Oerskovia sp. KBS0722,species,12,1179673,29615474,4.05193582246902e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Paraoerskovia,Paraoerskovia marina,species,2,545619,29615474,6.75322637078171e-08
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Pseudactinotalea,Pseudactinotalea sp. HY158,species,6,2654547,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium faecium,species,10,446465,29615474,3.37661318539085e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium ginsengisoli,species,3,1331682,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium saurashtrense,species,6,556288,29615474,2.02596791123451e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. P6-10-X1,species,8,1903186,29615474,2.70129054831268e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. SGAir0954,species,10,2571029,29615474,3.37661318539085e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. VM2412,species,3,2017484,29615474,1.01298395561726e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. VR2415,species,7,2017485,29615474,2.3636292297736e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,Dermabacter hominis,species,4,36740,29615474,1.35064527415634e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,Dermabacter jinjuensis,species,30,1667168,29615474,1.01298395561726e-06
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,Dermabacter vaginalis,species,29,1630135,29615474,9.79217823763347e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Devriesea,Devriesea agamarum,species,15,472569,29615474,5.06491977808628e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus nishinomiyaensis,species,9,1274,29615474,3.03895186685177e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius,species,13,478801,29615474,4.38959714100811e-07
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Luteipulveratus,Luteipulveratus mongoliensis,species,20,571913,29615474,6.75322637078171e-07
