acc,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE_filetype_ss,DATASTORE_provider_ss,DATASTORE_region_ss,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sample_name,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,MBases,MBytes,INSDC_center_alias,Description
ERR1885650,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946148,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_ExFran_NOuser_CTCTAG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,94,764258446,460174957,764,438,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885651,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946149,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_S1_ET4_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,701764766,336294065,701,320,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885652,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946150,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_S2_ET4.2Acc_user_ACAGTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,2225401680,910708841,2225,868,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885653,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946151,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_S2_ET4_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,1324034250,630255758,1324,601,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885654,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946152,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y1_ET4.2Acc_user_ACTTGA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,2833888603,1139516976,2833,1086,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885655,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946153,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y1_ET4_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,1267045707,591748754,1267,564,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885656,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946154,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,6202254258,2710717164,6202,2585,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885657,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946155,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,11630672473,5568620663,11630,5310,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885658,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946156,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,507659734,247123741,507,235,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885659,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946157,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,2238942447,1067577664,2238,1018,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885660,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946158,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,2432532581,1164958272,2432,1110,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885661,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946159,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,2040961338,958291163,2040,913,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885662,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946160,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,11335783682,5307881640,11335,5061,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885663,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946161,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,2000185820,905172371,2000,863,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885664,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946162,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,14156076271,6293646705,14156,6002,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885665,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946163,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,21607321779,9670392018,21607,9222,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885666,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946164,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,1455792487,680812166,1455,649,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885667,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946165,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_Y6.1_user_ACGCAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,598365915,264606489,598,252,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885668,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946166,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_Y6.2_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS821436,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,635080627,280522648,635,267,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885669,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946167,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E10.Dab2nd_NOuser_ACGTGC,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599685,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,152,278082936,167193901,278,159,CENTRE FOR GEOGENETICS,
ERR1885670,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946168,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E10.Dab2nd_NOuser_ACGTGC,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599685,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,152,188366760,109441711,188,104,CENTRE FOR GEOGENETICS,
ERR1885671,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946169,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E10.Dab2nd_NOuser_ACGTGC,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599685,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,152,427790168,270377992,427,257,CENTRE FOR GEOGENETICS,
ERR1892213,BER01_A,WGS,PRJEB19970,SAMEA103910511,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952711,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599679,SAMEA103910511,ERS1599679,ERS1599679,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892214,BER01_A,WGS,PRJEB19970,SAMEA103910511,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952712,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599679,SAMEA103910511,ERS1599679,ERS1599679,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892215,BER02_B,WGS,PRJEB19970,SAMEA103910512,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952713,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599680,SAMEA103910512,ERS1599680,ERS1599680,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892216,BER02_B,WGS,PRJEB19970,SAMEA103910512,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952714,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599680,SAMEA103910512,ERS1599680,ERS1599680,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892217,BER04_D,WGS,PRJEB19970,SAMEA103910513,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952715,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599681,SAMEA103910513,ERS1599681,ERS1599681,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892218,BER04_D,WGS,PRJEB19970,SAMEA103910513,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952716,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599681,SAMEA103910513,ERS1599681,ERS1599681,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892219,BER05_E,WGS,PRJEB19970,SAMEA103910514,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952717,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599682,SAMEA103910514,ERS1599682,ERS1599682,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892220,BER05_E,WGS,PRJEB19970,SAMEA103910514,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952718,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599682,SAMEA103910514,ERS1599682,ERS1599682,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892221,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952719,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599683,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892222,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952720,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599683,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892223,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952721,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599684,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892224,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952722,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599684,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892225,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952723,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892226,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952724,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892227,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952725,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892228,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952726,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892229,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952727,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892230,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952728,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892231,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952729,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892232,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952730,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
ERR1892233,I-K2_Arz1,WGS,PRJEB19970,SAMEA103910522,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952731,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599690,SAMEA103910522,ERS1599690,ERS1599690,ERP022066,BEREL,,,,,,CENTRE FOR GEOGENETICS,
